% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.332097055e+01 +6.332097055e+01 +9.922097055e+01 +9.922097055e+01 +1.6710e+00 +7.0159e-01 -1.3354e+00
6 +6.006694120e+01 +6.006694120e+01 +9.596694120e+01 +9.596694120e+01 +1.8981e+00 +1.9544e+00 -1.2558e+00
20 +2.867630527e+01 +2.867630527e+01 +6.457630527e+01 +6.457630527e+01 +8.0085e-01 +1.4646e+00 -3.8180e-01
30 +1.427097704e+01 +1.427097704e+01 +5.017097704e+01 +5.017097704e+01 +1.2494e+00 +1.3575e+00 +5.1056e-01
37 +7.680595286e+00 +7.680595286e+00 +4.358059529e+01 +4.358059529e+01 +1.9425e+00 +1.2639e+00 +1.1688e+00
92 +2.368916302e+00 +2.368916302e+00 +3.826891630e+01 +3.826891630e+01 +3.5566e+00 +2.9271e-01 +2.6190e+00
199 +1.377242062e+00 +1.377242062e+00 +3.727724206e+01 +3.727724206e+01 +2.9886e+00 +3.6221e-01 +2.4695e+00
303 +7.018961636e-01 +7.018961636e-01 +3.660189616e+01 +3.660189616e+01 +2.7444e+00 +1.1808e+00 +2.2886e+00
321 +4.841936717e-01 +4.841936717e-01 +3.638419367e+01 +3.638419367e+01 +2.7718e+00 +1.0060e+00 +2.3564e+00
324 +3.049772681e-01 +3.049772681e-01 +3.620497727e+01 +3.620497727e+01 +2.8337e+00 +1.0826e+00 +2.4317e+00
342 +2.199160716e-01 +2.199160716e-01 +3.611991607e+01 +3.611991607e+01 +2.8530e+00 +9.9512e-01 +2.4838e+00
364 +1.327441954e-01 +1.327441954e-01 +3.603274420e+01 +3.603274420e+01 +2.7185e+00 +1.0530e+00 +2.4691e+00
369 +5.345510172e-02 +5.345510172e-02 +3.595345510e+01 +3.595345510e+01 +2.7312e+00 +1.0891e+00 +2.5062e+00
470 +3.449128968e-02 +3.449128968e-02 +3.593449129e+01 +3.593449129e+01 +2.7171e+00 +1.1067e+00 +2.5227e+00
492 +1.665445760e-02 +1.665445760e-02 +3.591665446e+01 +3.591665446e+01 +2.7548e+00 +1.0860e+00 +2.5514e+00
502 +1.153151874e-02 +1.153151874e-02 +3.591153152e+01 +3.591153152e+01 +2.7715e+00 +1.0756e+00 +2.5662e+00
506 +7.261321444e-03 +7.261321444e-03 +3.590726132e+01 +3.590726132e+01 +2.7860e+00 +1.0821e+00 +2.5748e+00
518 +1.313957247e-03 +1.313957247e-03 +3.590131396e+01 +3.590131396e+01 +2.7770e+00 +1.1040e+00 +2.5800e+00
598 +1.410642323e-04 +1.410642323e-04 +3.590014106e+01 +3.590014106e+01 +2.7840e+00 +1.1097e+00 +2.5867e+00
740 +7.862539924e-05 +7.862539924e-05 +3.590007863e+01 +3.590007863e+01 +2.7827e+00 +1.1110e+00 +2.5864e+00
745 +4.951337367e-05 +4.951337367e-05 +3.590004951e+01 +3.590004951e+01 +2.7828e+00 +1.1127e+00 +2.5865e+00
756 +3.380407561e-05 +3.380407561e-05 +3.590003380e+01 +3.590003380e+01 +2.7819e+00 +1.1120e+00 +2.5865e+00
770 +1.512164953e-05 +1.512164953e-05 +3.590001512e+01 +3.590001512e+01 +2.7813e+00 +1.1128e+00 +2.5866e+00
792 +6.624562054e-06 +6.624562054e-06 +3.590000662e+01 +3.590000662e+01 +2.7816e+00 +1.1136e+00 +2.5867e+00
918 +4.648017047e-06 +4.648017047e-06 +3.590000465e+01 +3.590000465e+01 +2.7814e+00 +1.1138e+00 +2.5867e+00
919 +2.605818068e-06 +2.605818068e-06 +3.590000261e+01 +3.590000261e+01 +2.7813e+00 +1.1136e+00 +2.5869e+00
975 +1.709208675e-06 +1.709208675e-06 +3.590000171e+01 +3.590000171e+01 +2.7817e+00 +1.1133e+00 +2.5871e+00
1017 +6.111909343e-07 +6.111909343e-07 +3.590000061e+01 +3.590000061e+01 +2.7815e+00 +1.1136e+00 +2.5871e+00
1039 +2.260790595e-07 +2.260790595e-07 +3.590000023e+01 +3.590000023e+01 +2.7816e+00 +1.1136e+00 +2.5871e+00
1071 +9.120461897e-08 +9.120461897e-08 +3.590000009e+01 +3.590000009e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00
1072 +3.092326040e-08 +3.092326040e-08 +3.590000003e+01 +3.590000003e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00
1127 +2.178032332e-08 +2.178032332e-08 +3.590000002e+01 +3.590000002e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00
1171 +1.294912266e-08 +1.294912266e-08 +3.590000001e+01 +3.590000001e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00
1224 +7.509186162e-09 +7.509186162e-09 +3.590000001e+01 +3.590000001e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00
% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.134953309e+01 +5.134953309e+01 +8.724953309e+01 +8.724953309e+01 +1.6543e+00 +3.8996e-01 +1.4667e+00
16 +2.439983323e+01 +2.439983323e+01 +6.029983323e+01 +6.029983323e+01 +2.5736e+00 +8.8491e-02 +4.9873e-01
17 +1.244982515e+01 +1.244982515e+01 +4.834982515e+01 +4.834982515e+01 +3.6564e+00 +7.6521e-01 +1.6428e+00
26 +7.449873581e+00 +7.449873581e+00 +4.334987358e+01 +4.334987358e+01 +2.0810e+00 +4.7579e-01 +1.4011e+00
52 +3.806546902e+00 +3.806546902e+00 +3.970654690e+01 +3.970654690e+01 +3.1694e+00 +1.0879e+00 +2.0446e+00
61 +3.287609316e-01 +3.287609316e-01 +3.622876093e+01 +3.622876093e+01 +3.0218e+00 +9.0565e-01 +2.5615e+00
