% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.453377855e+02 +3.453377855e+02 +1.345337785e+03 +1.345337785e+03 -1.5819e+00 +1.9375e+00 +3.1549e+00 -6.3055e-01 +1.9768e+00 -4.6459e-01 -2.7585e+00 +3.0397e+00 +3.9934e+00 +1.3123e+00
56 +1.560378699e+02 +1.560378699e+02 +1.156037870e+03 +1.156037870e+03 -4.8066e-01 +9.4113e-01 +2.1265e+00 +1.5026e+00 -9.5077e-01 -2.0069e+00 -1.2526e+00 +2.2084e+00 -2.3015e-01 -1.4093e+00
242 +7.357967945e+01 +7.357967945e+01 +1.073579679e+03 +1.073579679e+03 -3.2065e+00 +3.1697e+00 +2.7402e+00 +2.7893e+00 +5.6232e-01 -3.2903e+00 -1.2086e+00 +1.0473e+00 -2.4963e+00 -1.5482e+00
514 +6.184711499e+01 +6.184711499e+01 +1.061847115e+03 +1.061847115e+03 -3.2308e+00 +3.2592e+00 +4.0685e+00 +3.9514e+00 +3.3166e+00 -5.0660e+00 -1.3045e+00 -2.8412e-01 -2.4310e+00 -8.4072e-01
1888 +3.684112291e+01 +3.684112291e+01 +1.036841123e+03 +1.036841123e+03 -3.1147e+00 +2.6896e+00 +4.0202e+00 +3.1165e+00 +2.9419e+00 -2.7784e+00 -2.2239e+00 -9.8999e-01 -1.2687e+00 -2.7563e-01
2016 +2.427523513e+01 +2.427523513e+01 +1.024275235e+03 +1.024275235e+03 -3.0781e+00 +2.6628e+00 +3.9478e+00 +3.0538e+00 +2.8622e+00 -2.8322e+00 -2.2635e+00 -9.0582e-01 -1.2495e+00 -2.1312e-01
2058 +1.216848822e+01 +1.216848822e+01 +1.012168488e+03 +1.012168488e+03 -3.0049e+00 +2.6198e+00 +3.8708e+00 +3.0059e+00 +2.8396e+00 -2.7797e+00 -2.3218e+00 -9.7960e-01 -1.2876e+00 -2.2280e-01
2172 +9.908382275e+00 +9.908382275e+00 +1.009908382e+03 +1.009908382e+03 -3.0300e+00 +2.6371e+00 +3.8554e+00 +2.9672e+00 +2.8990e+00 -2.8759e+00 -2.3237e+00 -1.0216e+00 -1.2573e+00 -1.7165e-01
13873 +6.173326428e+00 +6.173326428e+00 +1.006173326e+03 +1.006173326e+03 -2.6120e+00 +3.2237e+00 +3.3018e+00 +3.9866e+00 +2.4421e+00 -3.8657e+00 -1.5927e+00 +4.7211e-01 -2.1711e+00 -1.7973e+00
32481 +3.667942995e+00 +3.667942995e+00 +1.003667943e+03 +1.003667943e+03 -3.1430e+00 +2.7351e+00 +3.4729e+00 +3.6844e+00 +3.0684e+00 -3.3697e+00 -2.1514e+00 -2.1279e-01 -2.8120e+00 -1.4775e+00
33077 +2.345066940e+00 +2.345066940e+00 +1.002345067e+03 +1.002345067e+03 -3.1138e+00 +2.7417e+00 +3.4856e+00 +3.6422e+00 +3.0558e+00 -3.3603e+00 -2.1380e+00 -2.0816e-01 -2.8054e+00 -1.4329e+00
76922 +7.063849589e-01 +7.063849589e-01 +1.000706385e+03 +1.000706385e+03 -3.0406e+00 +3.0021e+00 +3.6385e+00 +3.6018e+00 +2.8815e+00 -3.2381e+00 -2.0639e+00 -2.7752e-01 -2.4685e+00 -1.1738e+00
77405 +5.648751142e-01 +5.648751142e-01 +1.000564875e+03 +1.000564875e+03 -3.0727e+00 +3.0022e+00 +3.6222e+00 +3.6076e+00 +2.8615e+00 -3.2465e+00 -2.0877e+00 -2.5282e-01 -2.4711e+00 -1.1470e+00
77579 +3.730072658e-01 +3.730072658e-01 +1.000373007e+03 +1.000373007e+03 -3.0555e+00 +2.9920e+00 +3.6236e+00 +3.5968e+00 +2.8662e+00 -3.2549e+00 -2.0597e+00 -2.5439e-01 -2.4615e+00 -1.1520e+00
77649 +2.136781871e-01 +2.136781871e-01 +1.000213678e+03 +1.000213678e+03 -3.0562e+00 +2.9957e+00 +3.6354e+00 +3.6005e+00 +2.8769e+00 -3.2361e+00 -2.0671e+00 -2.6009e-01 -2.4699e+00 -1.1389e+00
78071 +1.307322065e-01 +1.307322065e-01 +1.000130732e+03 +1.000130732e+03 -3.0619e+00 +2.9979e+00 +3.6468e+00 +3.5870e+00 +2.8701e+00 -3.2389e+00 -2.0813e+00 -2.6634e-01 -2.4616e+00 -1.1358e+00
78216 +8.408229011e-02 +8.408229011e-02 +1.000084082e+03 +1.000084082e+03 -3.0553e+00 +3.0031e+00 +3.6331e+00 +3.5946e+00 +2.8673e+00 -3.2480e+00 -2.0788e+00 -2.6440e-01 -2.4676e+00 -1.1468e+00
78613 +4.900973875e-02 +4.900973875e-02 +1.000049010e+03 +1.000049010e+03 -3.0515e+00 +2.9994e+00 +3.6342e+00 +3.5924e+00 +2.8641e+00 -3.2477e+00 -2.0685e+00 -2.6438e-01 -2.4655e+00 -1.1477e+00
78768 +2.933375708e-02 +2.933375708e-02 +1.000029334e+03 +1.000029334e+03 -3.0565e+00 +2.9980e+00 +3.6350e+00 +3.5952e+00 +2.8686e+00 -3.2431e+00 -2.0735e+00 -2.6613e-01 -2.4658e+00 -1.1378e+00
78985 +1.910164184e-02 +1.910164184e-02 +1.000019102e+03 +1.000019102e+03 -3.0562e+00 +3.0006e+00 +3.6376e+00 +3.5941e+00 +2.8681e+00 -3.2432e+00 -2.0703e+00 -2.6632e-01 -2.4614e+00 -1.1415e+00
